"id","code","name"
occupation_work_personnel_training_modality_837001,837001,AMPLIADOR DE FOTOGRAFIAS,
occupation_work_personnel_training_modality_837002,837002,CONDUCTOR MAQ DE REVELAR Y SECAR PELICULA CINEMATOGRAFICA,
occupation_work_personnel_training_modality_837003,837003,COPIADOR DE FOTOGRAFIAS,
occupation_work_personnel_training_modality_837004,837004,FOTOGRAFO-AMPLIADOR,
occupation_work_personnel_training_modality_837005,837005,FOTOGRAFO-REVELADOR,
occupation_work_personnel_training_modality_837006,837006,FOTOGRAFO-SACADOR DE COPIAS,
occupation_work_personnel_training_modality_837007,837007,REDUCTOR DE FOTOGRAFIAS,
occupation_work_personnel_training_modality_837008,837008,REVELADOR DE PELICULAS FOTOGRAFICAS,
occupation_work_personnel_training_modality_837009,837009,REVELADOR DE RADIOGRAFIAS,
occupation_work_personnel_training_modality_837010,837010,SACADOR DE COPIAS DE FOTOGRAFIAS,
occupation_work_personnel_training_modality_837011,837011,SECADOR DE PELICULAS CINEMATOGRAFICAS,
occupation_work_personnel_training_modality_839001,839001,ESTAMPADOR TEXTILES Y PAPELES PINTADOS MEDIANTE PLANCHAS,
occupation_work_personnel_training_modality_839002,839002,"IMPRESOR A LA PLANCHA,DE TELAS Y PAPELES PINTADOS",
occupation_work_personnel_training_modality_839003,839003,IMPRESOR DE TELAS A MAQUINA,
occupation_work_personnel_training_modality_839004,839004,"IMPRESOR,SERICIGRAFIA",
occupation_work_personnel_training_modality_839005,839005,OPERADOR DE PRENSA ESTAMPAR EN RELIEVE O SECO,
occupation_work_personnel_training_modality_839006,839006,"PICADOR DE ESTARCIDORES,SERICIGRAFIA",
occupation_work_personnel_training_modality_839007,839007,"PREPARADOR DE ESTARCIDORES,SERICIGRAFIA",
occupation_work_personnel_training_modality_839008,839008,"SERICIGRAFO,IMPRESOR",
occupation_work_personnel_training_modality_841001,841001,"ACORDEONERO,CONSTRUCTOR",
occupation_work_personnel_training_modality_841002,841002,"AFINADOR DE INSTRUM. MUSICALES, PIANOS, ORGANOS, ACORDEONES",
occupation_work_personnel_training_modality_841003,841003,CONST INSTRUM VIENTO DE MADERA O DE METAL,
occupation_work_personnel_training_modality_841004,841004,"FABRICANTES DE INSTRUMENTOS MUSIC., ARPAS, GUITARRA, VIENTO",
occupation_work_personnel_training_modality_841005,841005,"GUITARRERO, FABRICANTE DE INSTRUMENTOS DE CUERDA",
occupation_work_personnel_training_modality_841006,841006,"ORGANERO,CONSTRUCTOR Y AFINADOR",
occupation_work_personnel_training_modality_841007,841007,"VIOLENERO,CONSTRUCTOR Y AFINADOR",
occupation_work_personnel_training_modality_842001,842001,BRUCEROS,
occupation_work_personnel_training_modality_842002,842002,CONFECCIONADOR A MANO DE CEPILLO,
occupation_work_personnel_training_modality_842003,842003,CONFECCIONADOR DE BROCHAS,
occupation_work_personnel_training_modality_842004,842004,CONFECCIONADOR DE PINCELES FINOS,
occupation_work_personnel_training_modality_842005,842005,CONFECCIONADOR DE ESCOBAS A MANO,
occupation_work_personnel_training_modality_842006,842006,"CONFECCIONADOR DE ESTERAS,ESTERONES",
occupation_work_personnel_training_modality_842007,842007,"CONFECCIONADOR DE MUEBLES DE CANA,JUNCO,MIMBRE",
occupation_work_personnel_training_modality_842008,842008,"CONFECC ALFOMBRAS JUNCO,PITA,ESPARTO,FIBRA COCO",
occupation_work_personnel_training_modality_842009,842009,CONFECCIONADOR A MAQUINA DE BROCHAS Y CEPILLOS,
occupation_work_personnel_training_modality_842010,842010,CONFECCIONADOR DE TAPIAS DE JUNCO FINO,
occupation_work_personnel_training_modality_842011,842011,COSEDOR DE ESCOBAS,
occupation_work_personnel_training_modality_842012,842012,ESCOBERO,
occupation_work_personnel_training_modality_842013,842013,"ESTERERO EN JUNCO,PITA Y FIBRA DE COCO",
occupation_work_personnel_training_modality_842014,842014,TEJEDOR DE CAPAZOS,
occupation_work_personnel_training_modality_842015,842015,TEJEDOR DE CAPAZOS DE JUNCO O ESPARTO,
occupation_work_personnel_training_modality_842016,842016,TEJEDOR DE CESTOS,
occupation_work_personnel_training_modality_842017,842017,TEJEDOR DE SERAS Y SERONES,
occupation_work_personnel_training_modality_842018,842018,TEJEDOR MUEBLES DE MIMBRE,
occupation_work_personnel_training_modality_842019,842019,"TRENZADOR DE CESTAS,DE SARRIAS",
occupation_work_personnel_training_modality_842020,842020,TEJEDORES DE ESTERAS Y FUNCOS,
occupation_work_personnel_training_modality_843001,843001,FABRICANTE DE PIEZAS EN HORMIGON ARMADO,
occupation_work_personnel_training_modality_843002,843002,FABRICANTE DE PRODUCTOS DE ASBESTOS-CEMENTO,
occupation_work_personnel_training_modality_843003,843003,FABRICANTE DE PRODUCTOS DE PIEDRA ARTIFICIAL,
occupation_work_personnel_training_modality_843004,843004,OBRERO DE LA ELABOR. DE PREFABRICADOS DE HORMIGON ARMADO,
occupation_work_personnel_training_modality_843005,843005,OBRERO DE LA ELABORACION DE PROD.HORMIGON ARMADO,
occupation_work_personnel_training_modality_843006,843006,OBRERO DE LA ELABORACION DE FIBROCEMENTO DE AMIANTO,
occupation_work_personnel_training_modality_843007,843007,OBRERO DE LA FABRICACION DE PIEDRA ARTIFICIAL,
occupation_work_personnel_training_modality_843008,843008,OBRERO DE LA FABRIC. DE AGLOMERADOS DE PIEDRA ARTIFICIAL,
occupation_work_personnel_training_modality_843009,843009,OBRERO DE LA FABRICACION DE PAPEL Y TELA DE ESMERIL(LIJA),
occupation_work_personnel_training_modality_843010,843010,OBRERO DE LA FAB. DE TELAS Y PAPELES PREVESTIDOS,
occupation_work_personnel_training_modality_843011,843011,LOSETERO FABRICACION DE LOCETAS Y MOSAICOS,
occupation_work_personnel_training_modality_843012,843012,OBRERO DE LA PREPARACION DE ARENAS SILICEAS PARA FILTROS,
occupation_work_personnel_training_modality_843013,843013,OTROS OBREROS DE LA FABRICACION DE PROD. DERIVADOS,
occupation_work_personnel_training_modality_844001,844001,"ABANIQUERO,CONFECCIONADOR DE ABANICOS",
occupation_work_personnel_training_modality_844002,844002,CANDELERO,
occupation_work_personnel_training_modality_844003,844003,CERERO,
occupation_work_personnel_training_modality_844004,844004,CONFECCIONADOR DE MUNECOS Y JUGUETES DE TRAPO,
occupation_work_personnel_training_modality_844005,844005,CONFECCIONADOR DE SELLOS DE CAUCHO,
occupation_work_personnel_training_modality_844006,844006,CONFECCIONADOR DE VELAS Y BUJIAS,
occupation_work_personnel_training_modality_844007,844007,CONFECCIONADOR DE PELUCAS,
occupation_work_personnel_training_modality_844008,844008,CONFECC.DE ZAPATOS DE RAFIA Y FIBRAS SEMEJANTES,
occupation_work_personnel_training_modality_844009,844009,CONFECCIONADOR DE OJOTAS O LLANQUES,
occupation_work_personnel_training_modality_844010,844010,CONFECCIONADOR DE FELPUDOS DE JEBE O LLANTA,
occupation_work_personnel_training_modality_844011,844011,CONFECCIONADOR DE ARTESANIA CON FIBRA ACRILICA,
occupation_work_personnel_training_modality_844012,844012,CONFECCIONADOR DE POSTIZOS,
occupation_work_personnel_training_modality_844013,844013,CONFECCIONADOR DE DIENTES ARTIFICIALES,
occupation_work_personnel_training_modality_844014,844014,CONFECCIONADOR DE CIERRES,
occupation_work_personnel_training_modality_844015,844015,"CORTADOR DE CORCHO, FABRICACION DE ARTICULOS",
occupation_work_personnel_training_modality_844016,844016,"GRABADOR DE MARFIL, HUESO Y PLASTICO",
occupation_work_personnel_training_modality_844017,844017,"GRABADOR DE HIERRO, MARFIL,PLASTICO O HUESO",
occupation_work_personnel_training_modality_844018,844018,OBRERO DE IMPERMEABILIZACION DE TELAS AL ACEITE,
occupation_work_personnel_training_modality_844019,844019,OBRERO DE LA ELABORACION DE PRODUCTOS DE CORCHO,
occupation_work_personnel_training_modality_844020,844020,OBRERO DE LA ELABORACION DE CUERDAS DE TRIPA,
occupation_work_personnel_training_modality_844021,844021,OBRERO DE LA FABRICACION DE LINOLEO,
occupation_work_personnel_training_modality_844022,844022,OBRERO DE LA FABRIC.DE PELICULAS Y PAPEL FOTOGRAFICO,
occupation_work_personnel_training_modality_844023,844023,OBRERO DE LA FABRICACION DE JUGUETES DE MADERA,
occupation_work_personnel_training_modality_844024,844024,OBRERO DE FABRICACION DE JUGUETE METALICOS,
occupation_work_personnel_training_modality_844025,844025,OBRERO DE TRAT. Y REVEST. DE ALQUITRAN O ASFALTO DEL PAPEL,
occupation_work_personnel_training_modality_844026,844026,OBRERO EN LA ELABORACION DE TELAS ACEITADAS,
occupation_work_personnel_training_modality_844027,844027,OBRERO EN LA FABRICACION DE BOTONES,
occupation_work_personnel_training_modality_844028,844028,OBRERO EN LA FABRICACION DE ADORNOS ARTIFICIALES,
occupation_work_personnel_training_modality_844029,844029,OPERADOR DE MAQUINA DE FABRICAR LAPICES,
occupation_work_personnel_training_modality_844030,844030,OPERADOR DE PRENSA DE FAB. TIZAS BLANCAS Y COLOR,
occupation_work_personnel_training_modality_844031,844031,PREPARADOR DE PLACAS FOTOGRAFICAS,
occupation_work_personnel_training_modality_844032,844032,MAQUINISTA EN LA FABRICACION DE CABLES,
occupation_work_personnel_training_modality_844033,844033,TEJEDOR DE DISFRACES,
occupation_work_personnel_training_modality_851001,851001,"BARNIZADOR, CONSTRUCCION",
occupation_work_personnel_training_modality_851002,851002,"DECORADOR DE ABORDO, BARCOS",
occupation_work_personnel_training_modality_851003,851003,ENCALLADOR,
occupation_work_personnel_training_modality_851004,851004,"PINTOR DE COCHES DE VIAJEROS Y VAGONES, FERROCARRILES",
occupation_work_personnel_training_modality_851005,851005,"PINTOR DE CONSTRUCCION, CONSERVACION",
occupation_work_personnel_training_modality_851006,851006,PINTOR DE CONSTRUC.METALICAS Y CASCOS Y BUQUES,
occupation_work_personnel_training_modality_851007,851007,"PINTOR DE CONSTRUCCION ESCENICAS,CINEMATOGRAFIA",
occupation_work_personnel_training_modality_851008,851008,"BARNIZADOR,CONSTRUCCION",
occupation_work_personnel_training_modality_851009,851009,"PINTOR DE DECORADOR DE FONDO,TEATRO,CINE",
occupation_work_personnel_training_modality_852001,852001,"PINTOR A PINCEL Y RODILLO,EXCEPTO EDIFICIO Y CONSTRUC.",
occupation_work_personnel_training_modality_852002,852002,"PINTOR A PISTOLA,EXCEPTO DE EDIF.Y CONSTRUCION",
occupation_work_personnel_training_modality_852003,852003,PINTOR DE AUTOMOVILES,
occupation_work_personnel_training_modality_852004,852004,PINTOR DE LETREROS Y ROTULOS,
occupation_work_personnel_training_modality_852005,852005,PINTOR DE ROTULOS,
occupation_work_personnel_training_modality_852006,852006,PINTOR POR INMERSION,
occupation_work_personnel_training_modality_852007,852007,"PINTOR-PULVERIZADOR,FABRICACION DE AUTOMOVILES",
occupation_work_personnel_training_modality_852008,852008,"PINTOR RETOCADOR DE AUTOMOV., CARROC. DE PRODUCTOS EN SERIE",
occupation_work_personnel_training_modality_852009,852009,"REPARACION DE AUTOMOVILES,PINTOR RETOCADOR",
occupation_work_personnel_training_modality_852010,852010,"RETOCADOR DE AUTOMOVILES,CARROCERIA",
occupation_work_personnel_training_modality_852011,852011,"BARNIZADOR,EXCEPTO CONSTRUCCION",
occupation_work_personnel_training_modality_852012,852012,"LAQUEADOR,EXCEPTO CONSTRUCCION",
occupation_work_personnel_training_modality_861001,861001,ADOQUINEROS,
occupation_work_personnel_training_modality_861002,861002,ADOQUINADOR-PAVIMENTADOR,
occupation_work_personnel_training_modality_861003,861003,ALBAÐIL,
occupation_work_personnel_training_modality_861004,861004,ALBAÐILERO,
occupation_work_personnel_training_modality_861005,861005,ALBAÐIL EN GENERAL,
occupation_work_personnel_training_modality_861006,861006,"COLOCACION DE LOSAS,SUELO, SOLADOR",
occupation_work_personnel_training_modality_861007,861007,COLOCADOR DE LABRILLOS EN GENERAL,
occupation_work_personnel_training_modality_861008,861008,"CONSTRUCTOR DE CASAS, ALBANIL",
occupation_work_personnel_training_modality_861009,861009,"CONSTRUCTOR DE ALCANTARILLAS, ALBAÐIL",
occupation_work_personnel_training_modality_861010,861010,ENLOSADOR,
occupation_work_personnel_training_modality_861011,861011,"ESTUFISTA,FUMISTA ALBAÐIL EN LA INDUSTRIA",
occupation_work_personnel_training_modality_861012,861012,MAMPOSTERO,
occupation_work_personnel_training_modality_861013,861013,"MARMOLISTA, CONSTRUCCION",
occupation_work_personnel_training_modality_861014,861014,"MOSAISTA,COLOCADOR DE MOSAICOS",
occupation_work_personnel_training_modality_861015,861015,PAVIMENTADOR,
occupation_work_personnel_training_modality_861016,861016,REJUNTADOR DE MAMPOSTERIA CAREADA Y CONCERTADA,
occupation_work_personnel_training_modality_861017,861017,"RESTAURADOR DE MAMPOSTERIA DE CONSTRUC.HISTORIC.,ALBAÐIL",
occupation_work_personnel_training_modality_861018,861018,SOLADOR EN MOSAICO,
occupation_work_personnel_training_modality_861019,861019,SOLADOR DE LABRILLOS O BALDOSAS,
occupation_work_personnel_training_modality_861020,861020,"SOLADOR EN MATERIALES PLASTICAS, SINTASOL",
occupation_work_personnel_training_modality_862001,862001,ARMADOR DE HORMIGON,
occupation_work_personnel_training_modality_862002,862002,"CARPINTERO DE ARMA, TRABAJO DE ENCOFRADO",
occupation_work_personnel_training_modality_862003,862003,"CEMENTERO DE HORMIGON ARMADO,EN GENERAL",
occupation_work_personnel_training_modality_862004,862004,"CEMENTERO,TRABAJO DE ACABADO",
occupation_work_personnel_training_modality_862005,862005,ENCOFRADOR EN MADERA,
occupation_work_personnel_training_modality_862006,862006,ENFOSCADOR,
occupation_work_personnel_training_modality_862007,862007,EN TERRAZO,
occupation_work_personnel_training_modality_862008,862008,OBRERO DEL CURADO DEL HORMIGON,
occupation_work_personnel_training_modality_862009,862009,OPERADOR DE MAQ DE AIRE COMPRIM PARA REVEST. CON HORMIGON,
occupation_work_personnel_training_modality_862010,862010,"SOLADOR EN TERRAZO, PAVIMENTO CONTINUO",
occupation_work_personnel_training_modality_862011,862011,VESTIMIENTOS CON HORMIGON,
occupation_work_personnel_training_modality_863001,863001,"COLOCADOR DE CUBIERTAS DE ASFALTO, DE JUNCO DE METAL",
occupation_work_personnel_training_modality_863002,863002,"COLOCADOR DE TEJAS, TECHADOR",
occupation_work_personnel_training_modality_863003,863003,OTROS TECHADORES,
occupation_work_personnel_training_modality_863004,863004,"TECHADOR EN GENERAL, PIZARRA, TEJA, ASFALTO, MATERIALES SIN",
occupation_work_personnel_training_modality_863005,863005,EN METAL DE PAJA Y SIMILARES,
occupation_work_personnel_training_modality_864001,864001,"CARPINTERO EN CONSTRUC EN GRAL,EXC:ARMA,TRAB.DE ENCOFRADO",
occupation_work_personnel_training_modality_864002,864002,"CALAFATERO,CARPINTERO",
occupation_work_personnel_training_modality_864003,864003,CARPINTERO-EBANISTA DE CONSTRUCCION,
occupation_work_personnel_training_modality_864004,864004,CARPINTERO DE AVIACION,
occupation_work_personnel_training_modality_864005,864005,"CARPINTERO EBANISTA, CONSTRUCCION DE EDIFICIOS",
occupation_work_personnel_training_modality_864006,864006,"CARPINTERO EBANISTA, CONSTRUCCION DE BARCOS",
occupation_work_personnel_training_modality_864007,864007,CARPINTERO-ARMADOR DE EMBARCACIONES,
occupation_work_personnel_training_modality_864008,864008,CARPINTERO NAVAL O CALAFATERO,
occupation_work_personnel_training_modality_864009,864009,CARPINTERO DE RIVERA,
occupation_work_personnel_training_modality_864010,864010,CARPINTERO DE PUERTA Y VENTANAS,
occupation_work_personnel_training_modality_864011,864011,COLOCADOR DE PARQUET,
occupation_work_personnel_training_modality_864012,864012,ENTARUGADOR DE PAVIMENTOS,
occupation_work_personnel_training_modality_864013,864013,"MONTADOR DE EBANISTERIA, EDIFICACION",
occupation_work_personnel_training_modality_864014,864014,"PARQUETERO, COLOCA PISOS DE PARQUET",
occupation_work_personnel_training_modality_864015,864015,PORTAVENTANERO,
occupation_work_personnel_training_modality_865001,865001,DECORADOR EN YESO FIBROSO,
occupation_work_personnel_training_modality_865002,865002,ENLISTONADOR,
occupation_work_personnel_training_modality_865003,865003,"ENLUCIDOR EN YESO, EN GENERAL",
occupation_work_personnel_training_modality_865004,865004,"ESCAYOLISTA-DECORADOR, ESCAYOLISTA",
occupation_work_personnel_training_modality_865005,865005,"ESTUQUISTA-DECORADOR,ESCOYOLISTA",
occupation_work_personnel_training_modality_865006,865006,LISTONERO,
occupation_work_personnel_training_modality_865007,865007,REVOCADOR,
occupation_work_personnel_training_modality_865008,865008,YESERO EN GENERAL,
occupation_work_personnel_training_modality_866001,866001,AISLADOR DE EDIFICIO,
occupation_work_personnel_training_modality_866002,866002,AISLADOR DE INST.DE REFRIG. Y DE CLIMATIZACION,
occupation_work_personnel_training_modality_866003,866003,AISLADOR DE TURBINA,
occupation_work_personnel_training_modality_866004,866004,"INSTALADOR DE MATER.AISLANTE,EN EDIFIC,DE INSONORIZACION",
occupation_work_personnel_training_modality_866005,866005,"SONIDOS;EN CALDERAS Y TUBERIAS, DE AIRE ACONDICIONADO",
occupation_work_personnel_training_modality_866006,866006,"IONADO, EQUIPOS DE REGRIGERACION, ETC.",
occupation_work_personnel_training_modality_866007,866007,INSTALADOR DE MATERIAL DE INSONORIZACION,
occupation_work_personnel_training_modality_866008,866008,OTROS INSTALADORES DE MATER.AISLANTES DE INSONORIZACION,
occupation_work_personnel_training_modality_867001,867001,CRISTALERO DE EDIFICIO,
occupation_work_personnel_training_modality_867002,867002,CRISTALERO DE CLAROBOYAS,
occupation_work_personnel_training_modality_867003,867003,COLOCADOR DE VIDRIOS EN VENTANAS,
occupation_work_personnel_training_modality_867004,867004,COLOCADOR DE LUNAS DE VEHICULOS,
occupation_work_personnel_training_modality_867005,867005,"VIDRIERO, COLOCADOR DE VIDRIOS",
occupation_work_personnel_training_modality_868001,868001,"ASFALTO, GRANO DE ARENA Y MATERIALES SIMILARES",
occupation_work_personnel_training_modality_868002,868002,"BUZO (CONSTR. Y REPARA CIMIENTO DE LOS PUENTES, Y DIQUES, M",
occupation_work_personnel_training_modality_868004,868004,COLOCADOR DE BALDOSAS SINTETICAS,
occupation_work_personnel_training_modality_868005,868005,COLOCADOR DE CAÐERIAS PRINCIPALES DE AGUA,
occupation_work_personnel_training_modality_868006,868006,COLOCADOR DE CABLES GRUESOS SUBTERRANEOS,
occupation_work_personnel_training_modality_868007,868007,"COLOCADOR DE TUBOS, CONDUCCIONES",
occupation_work_personnel_training_modality_868008,868008,CONSTRUCTOR DE CANALIZACION POR TUBOS,
occupation_work_personnel_training_modality_868009,868009,MAESTRO DE OBRAS EN GENERAL,
occupation_work_personnel_training_modality_868010,868010,MONTADOR DE ANDAMIOS,
occupation_work_personnel_training_modality_868011,868011,MONTADOR DE ELEMENTOS PREFABRIC.DE LA EDIFICAC.,
occupation_work_personnel_training_modality_868012,868012,"MONTADOR,EDIFICACION CON ELEMENTOS PREFABRICADO",
occupation_work_personnel_training_modality_868013,868013,"OBRERO DE CONSERVACION, REPARACION Y MANTENIMIENTO DE EDIFI",
occupation_work_personnel_training_modality_868014,868014,OBRERO DE REVEST.DE SUELOS DE BALDOSAS SINTETICAS,
occupation_work_personnel_training_modality_868015,868015,OBRERO ESPECIALIZADO EN SUELO REVESTIDOS CON ASFALTO,
occupation_work_personnel_training_modality_868016,868016,OBRERO ESPECIALIZADO EN APEOS,
occupation_work_personnel_training_modality_868017,868017,POCERO,
occupation_work_personnel_training_modality_868018,868018,REPARADOR DE CHIMINEAS Y TORRES,
occupation_work_personnel_training_modality_868019,868019,"SOLADOR,LADRILLOS Y BALDOSAS DE MATERIAL SINTETICO",
occupation_work_personnel_training_modality_868020,868020,TRABAJADOR EN LA CONSTRUCCION Y REPACIONES,
occupation_work_personnel_training_modality_868021,868021,CAPATAZ DE CONSTRUCCIÓN,
occupation_work_personnel_training_modality_868022,868022,OFICIAL DE CONSTRUCCIÓN,
occupation_work_personnel_training_modality_871001,871001,CARGAS DE ENERGIA ELECTRICA,
occupation_work_personnel_training_modality_871002,871002,"DISPATCHER DE ENERGIA ELECTRICA,REPARTIDOR DE CARGAS",
occupation_work_personnel_training_modality_871003,871003,"ELECTRICO,DE GENERADOR",
occupation_work_personnel_training_modality_871004,871004,OPERADOR DE CENTRAL TERMOELECTRICA E HIDROELECTRICAS,
occupation_work_personnel_training_modality_871005,871005,OPERADOR DE CUADRO DE DISTRIBUCION DE CONTROL,
occupation_work_personnel_training_modality_871006,871006,OPERADOR DE EQUIPO ELECTROGENO PARTICULAR,
occupation_work_personnel_training_modality_871007,871007,"OPERADOR DE GENERADOR DE ENERGIA ELECTRICA, INST. PARTICULA",
occupation_work_personnel_training_modality_871008,871008,OPERADOR DE INSTALACION DE CENTRAL TERMOELECTRICA E HIDROEL,
occupation_work_personnel_training_modality_871009,871009,OPERADOR DE PLANTA DE FUERZA ENERGIA ELECTRICA,
occupation_work_personnel_training_modality_871010,871010,OPERADOR DE REACTOR NUCLEAR,
occupation_work_personnel_training_modality_871011,871011,"OPERADOR DE TURBINA DE CENTRAL ELECTRICA, PLANTA DE FUERZA",
occupation_work_personnel_training_modality_871012,871012,OPERADOR DE PLANTA TERMOELECTRICA E HIDROELECTRICAS,
occupation_work_personnel_training_modality_871013,871013,OTROS OPERADORES DE INSTALACIONES DE PRODUCCION DE ENERGIA,
occupation_work_personnel_training_modality_871014,871014,"REPARTIDOR DE CARGAS,ENERGIA ELECTRICA",
occupation_work_personnel_training_modality_872001,872001,CONDUCTOR - CHOFER DE MAQUINARIA AGRICOLA,
occupation_work_personnel_training_modality_872002,872002,FUNIGADOR - CONDUCTOR,
occupation_work_personnel_training_modality_872003,872003,OPERADOR DE MAQUINARIA DE IRRIGACION ARTIFICIAL,
occupation_work_personnel_training_modality_872004,872004,TRACTORISTA,
occupation_work_personnel_training_modality_872006,872006,OPERADOR - COSECHADORA,
occupation_work_personnel_training_modality_873001,873001,"CONDUCTOR DE COMPRESAS DE AIRE, DE GAS",
occupation_work_personnel_training_modality_873002,873002,CONDUCTOR DE INSTALACIONES DEPURADORA DE AGUA,
occupation_work_personnel_training_modality_873003,873003,"FOGONERO DE CALDERA DE VAPOR, EXCEPTO FOGONERO DE BARCO O L",
occupation_work_personnel_training_modality_873004,873004,GUARDA DE PRENSA DE EMBALSE,
occupation_work_personnel_training_modality_873005,873005,"GUARDA DE VALVULAS DE DESAGUE, EMBALSE",
occupation_work_personnel_training_modality_873006,873006,"OPERADOR DE COMPRESOR DE AIRE, DE GAS",
occupation_work_personnel_training_modality_873007,873007,OPERADOR DE ESTACION DE BOMBEO,
occupation_work_personnel_training_modality_873008,873008,"OPERADOR DE INSTALACIONES DE BOMBEO,EXC REFINO DE PETROLEO",
occupation_work_personnel_training_modality_873009,873009,"OPERADOR DE INSTALACIONES DE TRATAMIENTO DEL AGUA,ABASTECIM",
occupation_work_personnel_training_modality_873010,873010,OPERADOR DE INSTALACIONES DE INCINERACION DE RESIDUOS,
occupation_work_personnel_training_modality_873011,873011,OPERADOR DE INSTALACIONES DE REFRIGERACION,
occupation_work_personnel_training_modality_873012,873012,OPERADOR DE INSTALACIONES DE CALEF.Y VENTILACION,
occupation_work_personnel_training_modality_873013,873013,OPERADOR DE MAQUINAS FIJAS N.E.O.P,
occupation_work_personnel_training_modality_873014,873014,OTROS OPERADOR DE MAQUINAS FIJAS Y DE INSTALACIONES SIMILAR,
occupation_work_personnel_training_modality_873015,873015,"VIGILANTES DE COMPUERTAS,SERVICIOS DE AGUA",
occupation_work_personnel_training_modality_873016,873016,MAQUINISTAS DE MAQUINAS FIJAS N.E.O.P,
occupation_work_personnel_training_modality_874001,874001,APAREJADOR DE APARATOS DE ELEVACION,
occupation_work_personnel_training_modality_874002,874002,APAREJADOR DE BARCOS,
occupation_work_personnel_training_modality_874003,874003,APAREJADOR DE AVIONES,
occupation_work_personnel_training_modality_874004,874004,"APAREJADOR, FONDEOS DE PETROLEO Y DE GAS",
occupation_work_personnel_training_modality_874005,874005,"APAREJADOR, PERFORACION DE POZOS DE PETROL.Y GAS",
occupation_work_personnel_training_modality_874006,874006,"APAREJADOR, SONDEOS DE PETROLEO Y DE GAS",
occupation_work_personnel_training_modality_874007,874007,"EMPALMADOR DE CUERDAS Y CABLES EN GRAL, EN EXCEPTO ELECTRIC",
occupation_work_personnel_training_modality_874008,874008,EMPALMADOR DE ESTROBOS,
occupation_work_personnel_training_modality_874009,874009,MONTADOR DE APARATOS DE ELEVACION(FUNICULAR),
occupation_work_personnel_training_modality_874010,874010,MONTADOR DE CABLES DE AVIACION,
occupation_work_personnel_training_modality_874011,874011,"MONTADOR DE CABLES,PERFOR.DE POZOS DE PETR.GAS",
occupation_work_personnel_training_modality_874012,874012,MONTADOR DE CABLES DE PUENTES COLGANTES,
occupation_work_personnel_training_modality_874013,874013,MONTADOR DE CABLES DE GUAROS AEREOS,
occupation_work_personnel_training_modality_874014,874014,MONTADOR DE CABLES DE TRANSPORTE AEREO,
occupation_work_personnel_training_modality_874015,874015,"OTROS APAREJADORES Y EMPALMADORES DE CABLES,EXCEPTO DE TELE",
occupation_work_personnel_training_modality_875001,875001,CONDUCTOR DE GRUA APILADORA,
occupation_work_personnel_training_modality_875002,875002,CONDUCTOR DE GRUA FIJA,
occupation_work_personnel_training_modality_875003,875003,CONDUCTOR DE GRUA MOVIL,
occupation_work_personnel_training_modality_875004,875004,CONDUCTOR DE GRUA LOCOMOVIL,
occupation_work_personnel_training_modality_875005,875005,CONDUCTOR DE GRUA FLOTANTE,
occupation_work_personnel_training_modality_875006,875006,CONDUCTOR DE GRUA SOBRE PLATAFORMA MOVIL.FERRC.,
occupation_work_personnel_training_modality_875007,875007,"CONDUCTOR DE JAULAS,MINAS",
occupation_work_personnel_training_modality_875008,875008,CHOFER DE MONTACARGAS(CONSTRUCCION),
occupation_work_personnel_training_modality_875009,875009,CONDUCTOR DE PUENTE GRUA O GRUA DE PORTICO,
occupation_work_personnel_training_modality_875010,875010,CONDUCTOR DE TORRE GRUA,
occupation_work_personnel_training_modality_875011,875011,"CONDUCTOR DE GRUA,SOBRE VAGON DE FERROCARRILES",
occupation_work_personnel_training_modality_875012,875012,"GRUISTA,CONDUCTOR DE GRUA DE PORTICO O PTE GRUA",
occupation_work_personnel_training_modality_875013,875013,MAQUINISTA DE TORRE GRUA,
occupation_work_personnel_training_modality_875014,875014,"MAQUINISTA DE EXTRACCION,MINAS",
occupation_work_personnel_training_modality_875015,875015,MAQUINISTAS DE PUENTE GIRATORIO,
occupation_work_personnel_training_modality_875016,875016,OPERADOR DE CABRESTANTE,
occupation_work_personnel_training_modality_875017,875017,OPERADOR DE GRUA DE CUBIERTA,
occupation_work_personnel_training_modality_875018,875018,"OPERADOR DE MONTACARGAS,CONSTRUCCION",
occupation_work_personnel_training_modality_875019,875019,OPERADOR DE PONTON DE GRUA,
occupation_work_personnel_training_modality_875020,875020,OPERADOR DE PUENTE LEVADIZO,
occupation_work_personnel_training_modality_875021,875021,OPERADOR DE PUENTE GIRATORIO,
occupation_work_personnel_training_modality_875022,875022,"OPERADOR DE TORNO DE VAPOR, CABRESTANTE",
occupation_work_personnel_training_modality_875023,875023,OPERADOR DE CABRESTANTE DE VAPOR,
occupation_work_personnel_training_modality_875024,875024,CONDUCTORES DE GRUAS Y OPERADORES DE INSTALACIONES DE ELEVA,
occupation_work_personnel_training_modality_875025,875025,MANIOBRISTA DE MUELLE,
occupation_work_personnel_training_modality_876001,876001,CONDUCTOR DE APLANADORA DE CAMINOS,
occupation_work_personnel_training_modality_876002,876002,CONDUCTOR DE APISONADORA,
occupation_work_personnel_training_modality_876003,876003,CONDUCTOR DE ASFALTADORA,
occupation_work_personnel_training_modality_876004,876004,CONDUCTOR DE ALQUITRANADORA ASFALTADORA,
occupation_work_personnel_training_modality_876005,876005,CONDUCTOR DE ATACADOR MECANICO CONSTRUCCION,
