"id","code","name"
ubigeo_reniec_object_020907,20907,MUSGA
ubigeo_reniec_object_020908,20908,ELEAZAR GUZMAN BARRON
ubigeo_reniec_object_021001,21001,CABANA
ubigeo_reniec_object_021002,21002,BOLOGNESI
ubigeo_reniec_object_021003,21003,CONCHUCOS
ubigeo_reniec_object_021004,21004,HUACASCHUQUE
ubigeo_reniec_object_021005,21005,HUANDOVAL
ubigeo_reniec_object_021006,21006,LACABAMBA
ubigeo_reniec_object_021007,21007,LLAPO
ubigeo_reniec_object_021008,21008,PALLASCA
ubigeo_reniec_object_021009,21009,PAMPAS
ubigeo_reniec_object_021010,21010,SANTA ROSA
ubigeo_reniec_object_021011,21011,TAUCA
ubigeo_reniec_object_021101,21101,POMABAMBA
ubigeo_reniec_object_021102,21102,HUAYLLAN
ubigeo_reniec_object_021103,21103,PAROBAMBA
ubigeo_reniec_object_021104,21104,QUINUABAMBA
ubigeo_reniec_object_021201,21201,RECUAY
ubigeo_reniec_object_021202,21202,COTAPARACO
ubigeo_reniec_object_021203,21203,HUAYLLAPAMPA
ubigeo_reniec_object_021204,21204,MARCA
ubigeo_reniec_object_021205,21205,PAMPAS CHICO
ubigeo_reniec_object_021206,21206,PARARIN
ubigeo_reniec_object_021207,21207,TAPACOCHA
ubigeo_reniec_object_021208,21208,TICAPAMPA
ubigeo_reniec_object_021209,21209,LLACLLIN
ubigeo_reniec_object_021210,21210,CATAC
ubigeo_reniec_object_021301,21301,CHIMBOTE
ubigeo_reniec_object_021302,21302,CACERES DEL PERU
ubigeo_reniec_object_021303,21303,MACATE
ubigeo_reniec_object_021304,21304,MORO
ubigeo_reniec_object_021305,21305,NEPENA
ubigeo_reniec_object_021306,21306,SAMANCO
ubigeo_reniec_object_021307,21307,SANTA
ubigeo_reniec_object_021308,21308,COISHCO
ubigeo_reniec_object_021309,21309,NUEVO CHIMBOTE
ubigeo_reniec_object_021401,21401,SIHUAS
ubigeo_reniec_object_021402,21402,ALFONSO UGARTE
ubigeo_reniec_object_021403,21403,CHINGALPO
ubigeo_reniec_object_021404,21404,HUAYLLABAMBA
ubigeo_reniec_object_021405,21405,QUICHES
ubigeo_reniec_object_021406,21406,SICSIBAMBA
ubigeo_reniec_object_021407,21407,ACOBAMBA
ubigeo_reniec_object_021408,21408,CASHAPAMPA
ubigeo_reniec_object_021409,21409,RAGASH
ubigeo_reniec_object_021410,21410,SAN JUAN
